2017-01-23 22:16:19,1.9
2017-01-23 22:17:19,1.8
2017-01-23 22:18:20,1.8
2017-01-23 22:19:21,1.8
2017-01-23 22:19:44,1.8
2017-01-23 22:20:44,1.8
2017-01-23 22:24:24,1.8
2017-01-23 22:25:38,1.8
2017-01-23 22:26:38,1.8
2017-01-23 22:27:39,1.8
2017-01-23 22:28:39,1.8
2017-01-23 22:29:40,1.8
2017-01-23 22:30:40,1.8
2017-01-23 22:31:41,1.8
2017-01-23 22:32:50,1.8
2017-01-23 22:33:51,1.8
2017-01-23 22:34:51,1.7
2017-01-23 22:35:52,1.7
2017-01-23 22:36:52,1.7
2017-01-23 22:37:54,1.7
2017-01-23 22:38:54,1.7
2017-01-23 22:39:55,1.7
2017-01-23 22:40:55,1.7
2017-01-23 22:41:55,1.7
2017-01-23 22:46:45,1.7
2017-01-23 22:47:45,1.6
2017-01-23 22:48:46,1.6
2017-01-23 22:49:46,1.6
2017-01-23 22:50:47,1.6
2017-01-23 22:51:47,1.6
2017-01-23 22:52:48,1.6
2017-01-23 22:53:48,1.6
2017-01-23 22:54:48,1.6
2017-01-23 22:55:49,1.6
2017-01-23 22:56:49,1.5
2017-01-23 22:57:50,1.5
2017-01-23 22:58:50,1.5
2017-01-23 22:59:51,1.5
2017-01-23 23:00:51,1.5
2017-01-23 23:01:51,1.5
2017-01-23 23:02:52,1.5
2017-01-23 23:03:52,1.5
2017-01-23 23:04:53,1.4
2017-01-23 23:05:53,1.5
2017-01-23 23:06:54,1.5
2017-01-23 23:07:54,1.5
2017-01-23 23:08:54,1.5
2017-01-23 23:09:55,1.4
2017-01-23 23:10:55,1.4
2017-01-23 23:11:56,1.4
2017-01-23 23:12:56,1.4
2017-01-23 23:13:56,1.4
2017-01-23 23:14:57,1.4
2017-01-23 23:15:57,1.4
2017-01-23 23:16:58,1.4
2017-01-23 23:17:58,1.4
2017-01-23 23:18:58,1.4
2017-01-23 23:19:59,1.4
2017-01-23 23:21:00,1.4
2017-01-23 23:22:00,1.4
2017-01-23 23:23:00,1.4
2017-01-23 23:24:01,1.4
2017-01-23 23:25:01,1.4
2017-01-23 23:26:02,1.4
2017-01-23 23:27:02,1.3
2017-01-23 23:28:03,1.4
2017-01-23 23:29:03,1.4
2017-01-23 23:30:03,1.3
2017-01-23 23:31:04,1.3
2017-01-23 23:32:04,1.3
2017-01-23 23:33:05,1.3
2017-01-23 23:34:05,1.3
2017-01-23 23:35:06,1.3
2017-01-23 23:36:06,1.3
2017-01-23 23:37:06,1.3
2017-01-23 23:38:07,1.3
2017-01-23 23:39:07,1.2
2017-01-23 23:40:08,1.2
2017-01-23 23:41:08,1.2
2017-01-23 23:42:09,1.2
2017-01-23 23:43:09,1.2
2017-01-23 23:44:09,1.2
2017-01-23 23:45:10,1.2
2017-01-23 23:46:16,1.2
2017-01-23 23:47:17,1.2
2017-01-23 23:48:17,1.2
2017-01-23 23:49:18,1.1
2017-01-23 23:50:18,1.1
2017-01-23 23:51:19,1.1
